shopper_ID,county,group,event,event date
52606730,San Mateo,T,background check,10/11/19
89791949,Alameda,C,first delivery complete,10/31/19
29943886,Alameda,T,card issued,9/21/19
29602670,Contra Costa,C,application,9/19/19
33798218,Alameda,C,first delivery complete,10/31/19
53541930,San Francisco,C,application,9/8/19
78278475,Contra Costa,T,background check,9/5/19
45427595,San Francisco,C,application,8/29/19
12369083,Contra Costa,T,background check,9/12/19
97874510,Contra Costa,C,application,9/14/19
47926850,Contra Costa,C,application,9/5/19
98448114,Alameda,C,card issued,10/18/19
52211019,San Francisco,T,background check,9/16/19
60702998,Contra Costa,C,application,9/2/19
37071712,San Francisco,T,application,8/24/19
93469073,Contra Costa,C,orientation,10/15/19
47442909,Contra Costa,T,first delivery complete,11/19/19
27788412,San Francisco,C,application,9/11/19
83951985,Alameda,C,background check,9/24/19
12172506,San Francisco,T,card issued,10/8/19
20153728,Alameda,C,background check,10/1/19
69559369,Contra Costa,C,card issued,10/5/19
76782367,San Mateo,T,first delivery complete,11/11/19
44178177,Contra Costa,T,card issued,10/16/19
21045579,San Mateo,T,card issued,9/24/19
81969621,Marin,T,card issued,9/28/19
36130009,Alameda,C,background check,9/10/19
70937398,Contra Costa,C,card issued,9/2/19
76470102,Contra Costa,C,application,8/29/19
25960090,Contra Costa,C,first delivery complete,10/17/19
30545143,San Mateo,T,first delivery complete,12/8/19
47067851,Santa Clara,C,application,8/23/19
45635514,Alameda,T,card issued,10/11/19
87992978,San Francisco,T,orientation,10/23/19
90484553,Santa Clara,C,first delivery complete,11/12/19
95138674,Santa Clara,C,background check,9/27/19
71318531,Contra Costa,T,application,9/20/19
14253128,Contra Costa,T,application,9/13/19
48935252,Marin,C,card issued,10/28/19
67004175,San Francisco,C,application,9/3/19
62986947,Marin,C,application,9/9/19
26352149,Marin,C,card issued,10/18/19
26122479,Santa Clara,T,orientation,9/28/19
76773843,Marin,T,card issued,10/21/19
53336247,Marin,C,application,8/29/19
31263383,Alameda,C,orientation,11/10/19
44029909,San Francisco,T,application,9/12/19
22428490,Alameda,C,background check,8/27/19
74570234,San Francisco,C,background check,9/24/19
73590356,Santa Clara,C,card issued,11/6/19
19711212,Contra Costa,T,application,8/29/19
90484553,Santa Clara,C,background check,9/8/19
50015232,Marin,C,first delivery complete,11/20/19
75349083,Marin,C,application,8/23/19
47695238,Contra Costa,T,card issued,10/8/19
11280610,Santa Clara,C,card issued,10/12/19
29532165,Santa Clara,C,background check,9/27/19
45021483,San Francisco,C,card issued,10/7/19
11433375,Santa Clara,C,orientation,11/6/19
63249638,San Mateo,T,card issued,9/23/19
95145502,San Francisco,C,card issued,11/2/19
64348751,Alameda,C,card issued,10/12/19
81187815,Contra Costa,T,application,9/4/19
69015580,Santa Clara,C,application,9/21/19
38976247,San Francisco,C,application,9/13/19
78705838,Marin,C,application,9/20/19
31383567,Contra Costa,C,background check,10/7/19
68688342,Contra Costa,C,card issued,10/18/19
89467481,Alameda,T,orientation,10/14/19
58453952,Marin,C,orientation,9/18/19
92716601,Contra Costa,T,background check,9/18/19
25026255,San Mateo,C,application,8/26/19
43582711,San Mateo,C,background check,9/17/19
13571871,Santa Clara,T,application,9/14/19
70048430,Santa Clara,T,orientation,9/28/19
80971991,Santa Clara,C,orientation,10/19/19
42767460,Santa Clara,C,card issued,9/25/19
89682360,Santa Clara,C,application,8/28/19
74511502,Contra Costa,T,background check,9/14/19
80231470,San Francisco,T,application,9/11/19
91520551,Alameda,T,background check,10/4/19
40471780,San Mateo,T,background check,10/1/19
50713641,Marin,C,first delivery complete,11/8/19
71183146,Contra Costa,T,orientation,10/6/19
81535522,San Francisco,T,application,9/10/19
25271008,San Francisco,T,card issued,10/23/19
20087323,San Francisco,T,application,9/7/19
16973732,Contra Costa,C,background check,9/28/19
34804233,Alameda,T,card issued,9/29/19
79994597,Contra Costa,C,background check,10/6/19
15567779,Alameda,C,background check,9/23/19
73116363,Alameda,C,application,9/19/19
72872240,Contra Costa,C,application,8/29/19
80696839,Santa Clara,C,card issued,10/6/19
44548171,Alameda,T,background check,9/25/19
89506554,Santa Clara,T,orientation,10/21/19
10603573,Marin,T,orientation,10/7/19
74161006,San Mateo,T,application,8/26/19
65680359,San Francisco,C,background check,10/18/19
45933896,Santa Clara,C,card issued,10/30/19
21361556,Santa Clara,T,background check,9/18/19
48889567,San Francisco,T,orientation,11/6/19
30840314,Marin,C,first delivery complete,11/6/19
98772606,Marin,C,background check,9/11/19
58710305,Contra Costa,C,orientation,10/28/19
32373234,Marin,C,application,8/31/19
97256214,Marin,C,orientation,11/17/19
14648287,Alameda,T,application,9/1/19
82938065,Alameda,C,card issued,10/15/19
55239749,Marin,T,application,8/29/19
76662268,San Francisco,C,background check,9/14/19
21326783,Santa Clara,C,background check,9/24/19
34322985,Santa Clara,T,application,9/21/19
84433765,Santa Clara,T,background check,9/6/19
46565551,Marin,C,card issued,11/6/19
85986585,Contra Costa,C,background check,9/22/19
69295935,San Francisco,T,application,9/7/19
66448220,Contra Costa,C,application,8/29/19
59482515,Santa Clara,T,orientation,10/24/19
46142619,Contra Costa,C,background check,9/6/19
58426745,Santa Clara,C,card issued,10/10/19
31682036,Contra Costa,T,application,9/4/19
34009249,Contra Costa,C,background check,10/5/19
33408958,San Francisco,C,application,9/15/19
87618988,Marin,C,orientation,9/14/19
98378174,Contra Costa,T,application,9/6/19
67646749,San Francisco,C,background check,10/5/19
83479778,Contra Costa,T,application,9/10/19
90073150,San Francisco,T,application,9/8/19
27208305,Alameda,C,application,9/22/19
98095315,Marin,C,application,9/20/19
80963261,Marin,C,application,9/18/19
53112458,Alameda,T,card issued,10/21/19
54714501,San Mateo,C,first delivery complete,12/4/19
71601419,San Francisco,C,card issued,9/8/19
27668868,San Francisco,C,orientation,11/10/19
42679145,Santa Clara,T,orientation,11/5/19
35631367,Marin,C,application,9/8/19
73350871,Santa Clara,C,first delivery complete,11/7/19
36128433,San Mateo,T,orientation,10/3/19
56127781,Contra Costa,C,application,9/17/19
34227314,Santa Clara,T,background check,9/14/19
14776504,San Francisco,C,orientation,10/12/19
84363264,San Mateo,C,application,9/5/19
38690454,Contra Costa,T,orientation,10/23/19
92834829,San Mateo,T,background check,9/27/19
58010411,Alameda,C,card issued,10/24/19
55690997,Contra Costa,C,card issued,9/28/19
91690606,Alameda,T,background check,9/18/19
27370088,Alameda,T,background check,10/9/19
72325904,Contra Costa,T,first delivery complete,10/22/19
74232227,Alameda,T,first delivery complete,11/25/19
45877819,Santa Clara,C,background check,9/16/19
20405897,Contra Costa,T,card issued,10/16/19
15316564,San Francisco,T,background check,10/5/19
61759107,Contra Costa,C,background check,9/25/19
59789610,San Francisco,T,application,8/25/19
43930070,San Mateo,T,first delivery complete,10/22/19
19439766,Contra Costa,T,background check,10/8/19
41507942,San Francisco,T,card issued,9/18/19
65640441,Alameda,C,background check,10/13/19
55517038,Marin,T,orientation,11/18/19
18608598,Alameda,C,background check,10/12/19
40116591,Santa Clara,T,first delivery complete,10/20/19
73882938,Contra Costa,C,application,9/14/19
17929122,Contra Costa,C,background check,9/7/19
42296318,Alameda,T,card issued,10/29/19
96493476,Alameda,T,orientation,10/6/19
25657569,Alameda,T,application,9/8/19
22408278,San Francisco,C,application,8/28/19
11765223,Contra Costa,T,card issued,10/28/19
91595694,San Mateo,T,card issued,10/28/19
25506502,Contra Costa,T,background check,9/7/19
93059845,Contra Costa,T,background check,10/17/19
27343748,Santa Clara,C,background check,9/23/19
40319950,Santa Clara,C,application,9/9/19
37270376,San Mateo,C,orientation,9/22/19
46408411,Alameda,T,application,9/4/19
63067418,Contra Costa,C,application,9/11/19
20762414,Marin,C,orientation,11/7/19
24430222,Santa Clara,C,background check,10/3/19
65531000,Alameda,C,first delivery complete,11/9/19
77742695,San Mateo,C,background check,9/9/19
17612258,Santa Clara,C,orientation,11/6/19
60802624,Marin,C,background check,10/5/19
81183434,Marin,C,first delivery complete,11/14/19
34281769,San Francisco,T,orientation,10/22/19
12272655,Contra Costa,C,application,9/5/19
57956724,Santa Clara,T,background check,9/30/19
71070086,Contra Costa,T,background check,9/25/19
46565551,Marin,C,orientation,11/20/19
66578844,Contra Costa,T,application,9/8/19
88255087,San Mateo,T,first delivery complete,11/9/19
22729446,Marin,C,application,9/10/19
25884032,Contra Costa,T,background check,10/1/19
43370703,San Mateo,C,orientation,9/28/19
67971088,San Francisco,C,background check,9/21/19
11102050,Alameda,T,orientation,10/20/19
86687980,Alameda,T,first delivery complete,10/19/19
20062732,Santa Clara,C,first delivery complete,10/25/19
27790090,Contra Costa,C,first delivery complete,11/16/19
39137253,Santa Clara,T,application,9/21/19
38389309,San Francisco,T,orientation,10/12/19
29943886,Alameda,T,first delivery complete,10/26/19
32978408,Santa Clara,C,orientation,10/19/19
48661715,San Francisco,C,application,9/1/19
38110818,Marin,C,first delivery complete,11/15/19
43668005,San Francisco,C,background check,10/6/19
98620755,Marin,C,application,8/31/19
25683460,Contra Costa,C,orientation,11/13/19
45733140,San Francisco,T,background check,9/12/19
20908601,Santa Clara,C,card issued,10/5/19
17700720,Santa Clara,C,orientation,11/7/19
44998360,San Mateo,C,application,9/13/19
61460596,San Francisco,T,background check,10/14/19
24341760,San Mateo,T,first delivery complete,12/4/19
35228995,San Francisco,T,orientation,9/28/19
52063066,Alameda,T,background check,9/11/19
39616220,Contra Costa,C,card issued,10/10/19
45662060,Santa Clara,C,application,9/12/19
43566427,Contra Costa,C,card issued,10/9/19
71599469,Alameda,C,card issued,10/1/19
87319147,Contra Costa,T,application,9/8/19
40148477,Alameda,T,application,9/19/19
31855052,Santa Clara,C,application,9/17/19
81189064,Contra Costa,T,background check,9/12/19
66159382,San Francisco,C,card issued,10/19/19
82091637,Contra Costa,T,orientation,10/17/19
94795608,Contra Costa,C,application,9/9/19
92979840,Alameda,C,first delivery complete,10/30/19
47180256,Marin,C,application,9/3/19
31890067,Contra Costa,C,application,9/15/19
58767574,Santa Clara,T,orientation,10/22/19
93899371,Santa Clara,T,application,9/14/19
77393774,Alameda,C,first delivery complete,11/25/19
40511001,Contra Costa,T,application,9/16/19
74359205,Contra Costa,T,first delivery complete,11/5/19
96774419,Contra Costa,C,background check,9/25/19
44177558,Marin,T,card issued,10/3/19
45222413,Santa Clara,C,first delivery complete,10/30/19
40019178,Contra Costa,T,application,9/22/19
46553497,San Francisco,C,background check,9/21/19
58323943,Santa Clara,C,card issued,10/25/19
72297416,Marin,C,first delivery complete,11/26/19
99487330,Alameda,T,background check,9/11/19
47153686,Marin,C,card issued,10/20/19
72129169,Marin,C,background check,10/1/19
63088145,San Mateo,T,orientation,10/3/19
12253748,Alameda,T,first delivery complete,11/21/19
17033938,Alameda,T,application,9/1/19
90425696,Santa Clara,T,background check,10/8/19
98658947,Contra Costa,T,application,9/22/19
98605255,Alameda,T,orientation,11/8/19
70431591,Santa Clara,C,application,9/18/19
77022725,Santa Clara,C,background check,10/8/19
67200075,Contra Costa,C,application,9/11/19
39861120,Marin,T,card issued,10/15/19
69372092,Santa Clara,T,application,8/25/19
16134735,Marin,C,background check,9/20/19
60113243,Contra Costa,C,application,8/31/19
32271056,Marin,C,first delivery complete,10/24/19
21948385,Contra Costa,C,background check,9/28/19
88151819,San Mateo,T,card issued,9/3/19
78799297,Alameda,C,application,8/30/19
93950845,San Mateo,T,application,9/4/19
48560153,Marin,C,orientation,10/16/19
58599173,Marin,C,first delivery complete,10/29/19
32146021,Contra Costa,T,background check,8/27/19
79682707,Marin,C,application,8/30/19
91950392,Marin,C,background check,10/15/19
57700306,San Mateo,C,application,9/8/19
86939223,Marin,T,application,8/24/19
42620237,San Mateo,T,application,9/14/19
47992768,San Francisco,C,card issued,9/17/19
70525830,Alameda,T,application,9/12/19
57093401,Marin,C,application,8/27/19
20408560,Contra Costa,T,orientation,11/10/19
48608367,Contra Costa,C,card issued,10/11/19
83246427,Santa Clara,C,orientation,10/7/19
82536595,Alameda,C,first delivery complete,12/3/19
74991977,San Mateo,T,orientation,10/27/19
52638153,Contra Costa,C,application,9/17/19
26403549,San Francisco,T,first delivery complete,11/2/19
87628381,Santa Clara,T,card issued,9/24/19
13587858,Marin,C,orientation,10/8/19
89539826,Contra Costa,T,orientation,11/24/19
48608367,Contra Costa,C,first delivery complete,11/16/19
20970313,San Mateo,T,application,9/3/19
78933677,Santa Clara,C,first delivery complete,10/18/19
81663170,San Mateo,T,orientation,9/24/19
11071012,Alameda,C,card issued,9/19/19
57794823,Santa Clara,C,orientation,10/29/19
69775135,Contra Costa,T,background check,9/22/19
72302137,Marin,C,orientation,10/16/19
74606641,Alameda,T,first delivery complete,10/18/19
31253984,Santa Clara,C,application,9/20/19
45571596,San Francisco,C,card issued,10/21/19
27790090,Contra Costa,C,orientation,11/11/19
60216169,Alameda,C,first delivery complete,10/20/19
21393240,Alameda,T,first delivery complete,11/5/19
63431368,San Francisco,T,orientation,9/30/19
52677710,Alameda,C,first delivery complete,10/17/19
33529660,Marin,T,background check,9/25/19
47180256,Marin,C,orientation,9/21/19
36581277,San Francisco,C,background check,10/5/19
35074678,Santa Clara,T,card issued,10/16/19
51730671,Marin,C,first delivery complete,10/4/19
64115278,Santa Clara,T,card issued,11/6/19
14399584,San Francisco,C,background check,9/30/19
53730567,Contra Costa,C,application,9/15/19
74194475,Contra Costa,T,background check,10/5/19
29769514,Alameda,C,background check,9/20/19
36039498,Alameda,C,first delivery complete,10/8/19
89176358,San Francisco,C,card issued,10/26/19
26700975,Contra Costa,T,application,9/17/19
53417475,Alameda,C,background check,9/16/19
91223201,Santa Clara,C,application,9/10/19
44524534,Santa Clara,T,first delivery complete,10/26/19
90073150,San Francisco,T,background check,9/28/19
77314890,Santa Clara,C,application,9/2/19
26632636,Marin,C,card issued,9/21/19
10125247,Santa Clara,C,card issued,11/11/19
95831856,Marin,T,background check,10/11/19
57956724,Santa Clara,T,first delivery complete,12/2/19
11299974,Contra Costa,C,card issued,10/15/19
78375352,Contra Costa,C,orientation,11/6/19
15572711,Santa Clara,C,application,9/10/19
24413990,San Mateo,C,application,9/18/19
91913468,Santa Clara,T,first delivery complete,10/17/19
83761418,Contra Costa,T,background check,9/11/19
63683366,Alameda,T,application,9/3/19
43133622,Santa Clara,T,first delivery complete,11/22/19
50015232,Marin,C,background check,10/3/19
40251853,Contra Costa,C,application,9/14/19
48417252,Contra Costa,C,application,9/2/19
78729753,Alameda,C,first delivery complete,11/29/19
94875138,Marin,C,background check,9/3/19
64123155,Santa Clara,T,card issued,10/3/19
12384878,Contra Costa,T,application,9/22/19
39808269,San Francisco,T,first delivery complete,10/21/19
96386393,Marin,T,application,9/6/19
35700456,San Francisco,T,orientation,10/16/19
78247112,Santa Clara,C,card issued,10/24/19
58010411,Alameda,C,orientation,11/6/19
25647654,Santa Clara,C,orientation,10/23/19
83188041,Marin,C,application,9/8/19
33073727,San Mateo,T,card issued,10/24/19
47111441,Marin,C,application,8/23/19
90634589,San Francisco,T,application,9/18/19
47845150,Contra Costa,C,application,8/29/19
90643455,Santa Clara,C,first delivery complete,9/28/19
60501559,Alameda,C,orientation,10/30/19
74220584,Alameda,C,first delivery complete,11/24/19
41413861,Santa Clara,T,background check,9/11/19
75444238,Contra Costa,T,background check,9/8/19
74415197,Contra Costa,C,application,9/5/19
35182019,Contra Costa,C,card issued,10/20/19
44852128,Santa Clara,T,application,9/11/19
80299437,Marin,C,first delivery complete,10/24/19
